abalone	abalone
aberration	aberration
abigail	abigajil	 abigail
ablative	ablativ
abnormal	abnormal	 anormal	 unnormal
aborigine	aborigine
abort	abort	 schwangerschaftsabbruch	 abbruch
abraham	abraham
abrasion	abrasion
abrupt	abrupt
abruptly	abrupt
absinth	absinth
absinthe	absinth
absolution	absolution
absolutist	absolutistisch	 absolutist
absorption	absorption
abstinence	abstinenz
abstinent	abstinent	 abstinenzler	 enthaltsam
abstract	abstrahieren	 auszug	 zusammenfassung	 abstrakt
abstraction	abstraktion
absurd	absurd
absurdity	absurdität
acetaldehyde	acetaldehyd
acetate	azetat
acetone	azeton	 aceton	 dimethylketon
acetylcholine	azetylcholin
acetylene	acetylen
achilles	achilleus
acrobat	akrobat	 akrobatin
acronym	akronym
act	akte	 akt
actinium	actinium
action	action	 aktion	 funktion
activist	aktivistin	 aktivist
adam	adam
adapter	adapter
addition	addition
additive	additiv
adenine	adenin
adieu	adieu
adjutant	adjutant	 assistent
administrator	verwaltungsleiter	 nachlassverwalter	 verwalter	 administrator	 sachbearbeiter
admiral	admiral
admiralty	admiralität	 admiralsamt	 admiralswürde
adrenaline	adrenalin
advent	advent
aerodynamic	aerodynamisch
aerodynamics	aerodynamik
aerology	aerologie
aeronautic	aeronautisch
afar	afar	 danakil
affect	affekt
affirmative	affirmativer satz
affix	affix
afghan	afghanisch	 afghanisch	 afghane
afghanistan	afghanistan
africa	afrika
afrikaans	afrikander	 afrikaans
aftershave	aftershave
agenda	agenda	 tagesordnung
agent	agent
aggression	aggression
aggressive	angriffslustig	 aggressiv
aggressor	aggressor
agile	agil
agitation	agitation
agitator	agitator
agitprop	agitprop
agoraphobia	agoraphobie
aha	aha
aids	aids
alarm	alarm schlagen	 alarmstimmung	 alarmieren	 alarmsignal	 alarm
alarmism	alarmismus
alaska	alaska
albany	albany
albatross	albatros
albedo	albedo
alberta	alberta
albino	albino
album	album
alchemist	alchemist
ale	ale
algebra	algebra
algiers	algier
algorithm	algorithmus
alibi	alibi
alice	alice
all	all	 alle
allah	allah
allegoric	allegorisch
allele	allel
alleluia	halleluja
allergen	allergen
alley	allee
alligator	alligator
allotropic	allotrop
allotropy	allotropie
allusion	allusion
alpaca	alpaka
alphabet	alphabet
alphabetic	alphabetisch
alphanumeric	alphanumerisch
alphorn	alphorn
altar	altar
altimeter	altimeter
altruism	altruismus
altruistic	altruistisch
amalgam	amalgam
amaryllis	amaryllis
amateur	amateurhaft	 amateur	 amateurin
ambiguity	ambiguität
ambivalence	ambivalenz
ambivalent	ambivalent	 doppelwertig
ambrosia	ambrosia
amen	amen
america	amerika
americium	americium
amethyst	amethyst
amide	amid
ammonia	ammoniak
ammonium	ammonium
ammunition	munition
amnesia	amnesie
amorality	amoralität
ampere	ampere
amphibian	amphibie
amphora	amphore
amplitude	amplitude
amputation	amputation
amsterdam	amsterdam
amulet	amulett
amylase	amylase
anabolism	anabolismus
anachronism	anachronismus
anagram	anagramm
analog	analog	 analogon
analogue	analog
analysis	analyse	 analysis
anarchism	anarchismus
anarchist	anarchist
anarchistic	anarchistisch
anathema	bannstrahl	 anathema
andorra	andorra
android	android
andromeda	andromeda
anemone	anemone
aneurysm	aneurysma
angolan	angolanerin	 angolaner	 angolanisch
animation	animation
animosity	animosität
anion	anion
anise	anis
anisette	anisette
ankara	ankara
anna	hanna
anomalous	anomal
anopia	anopsie	 anopie
antagonism	antagonismus
antenna	antenne
anthropology	anthropologie
anthropomorphic	anthropomorph
anthropomorphism	anthropomorphismus
antibiotic	antibiotisch	 antibiotikum
antichrist	antichrist
antidepressant	antidepressivum
antidote	antidot	 gegenmittel	 gegengift
antifascist	antifaschistisch	 antifaschist	 antifaschistin
antimacassar	antimakassar
antimatter	antimaterie
antimony	antimon
antinomy	antinomie
antipyretic	antipyretikum	 antipyretisch
antithesis	antithese
antonym	antonym
antonymy	antonymie
anus	anus
apartheid	apartheid
apatite	apatit
aperitif	aperitif
aphasia	aphasie
aphorism	aphorismus
aphoristic	aphoristisch
aplomb	aplomb
apocalypse	apokalypse
apollo	apoll	 apollon
apoplexy	apoplexie	 apoplexia
apostrophe	apostroph	 hochkomma
apparatus	apparat
appendicitis	appendizitis
applause	applaus
apposition	apposition
april	april
apropos	apropos
aquarium	aquarium
arachnid	arachnid
arbitrary	arbiträr	 willkürlich
archimandrite	archimandrit
archipelago	archipel
architect	architekt	 architektin
archive	archivieren	 archiv
arena	arena
ares	ares
argentina	argentinien
arginine	arginin
argon	argon
argonaut	argonaut
argument	argument	 streit	 argumentation	 streitgespräch
aristocrat	aristokrat
arithmetic	arithmetik
arm	arm
armageddon	harmagedon
arnica	arnika
arrhythmia	arrhythmie	 herzrhythmusstörung
arrogance	arroganz
arrogant	arrogant
arsenic	arsen
artemis	artemis
artery	arterie
arthritis	arthritis
artillery	artillerie
artist	artist
artistic	artistisch	 gestalterisch
asbestos	asbest
asbestosis	asbestose
aspect	aspekt
asphalt	asphalt
aspirin	aspirin
assam	assam
assassin	assassine	 auftragsmörder
assay	assay
assembler	assembler
assimilation	assimilation
astatine	astat	 astatin
aster	aster
asterism	asterismus
asthma	asthma
astrology	astrologie
astronaut	astronaut
astronomer	astronom
astronomy	astronomie
astrophysics	astrophysik
asymmetric	asymmetrisch
asymptote	asymptote
asymptotic	asymptotisch
atavism	atavismus
atavistic	atavistisch
ataxia	ataxie
atelier	atelier
atheism	atheismus
atheist	atheist
atheistic	atheistisch
atheists	atheistinnen	 atheisten
athena	athene
athens	athen
athlete	athlet
atlas	atlant	 atlas
atmosphere	atmosphäre
atoll	atoll
atom	atom
atonal	atonal
atrium	atrium
attache	attaché
attack	attackieren	 attacke
attribute	attribut
attributive	attributiv
audio	audio
audiology	audiologie
augment	augment
augur	augur
august	august
augusta	auguste
australia	australien
australian	australisch	 australier	 australierin
autism	autismus
autochthonous	autochthon
autodidact	autodidakt
automatic	auto	 automatisch
autonomous	autonom
autonomy	autonomie
autopilot	autopilot
avantgarde	avantgarde
avocado	avocadobaum	 avocado
axiom	axiom
axolotl	axolotl
azores	azoren
azure	azur	 azurblau
babble	brabbeln	 babbeln	 brabbeln
baby	baby
babylonia	babylonien
baccarat	baccara
backgammon	backgammon
badminton	badminton
bagatelle	bagatelle
bagel	bagel
baguette	baguette
baklava	baklava
balalaika	balalaika
balance	bilanzieren	 bilanz	 balancieren	 ausgewogenheit	 balance
bali	bali
ball	ball	 fußballen
ballad	ballade
ballast	ballasten	 ballast
ballet	ballett
ballistic	ballistisch
balloon	luftballon	 ballon	 heißluftballon
balsam	balsam
balustrade	balustrade
banal	banal
banality	banalität
banana	banane	 bananenstaude
band	binden	 bande	 band
bandit	bandit
bandy	bandy
bangkok	bangkok
banjo	banjo
bank	bank
banknote	banknote
banner	banner
banshee	banshee
bar	barren	 bar
barbados	barbados
barbarian	barbar	 barbarisch
barbecue	barbecue
barbel	barbe
bard	barde
baritone	bariton
barium	barium
bark	bark	 borke
barometer	barometer
baron	baron
baroness	baroness
barrier	barriere	 hindernis
bartender	bartender	 barmann	 barkeeper
basalt	basalt
base	basis	 base	 kaserne	 basieren	 grundlage
baseball	baseball
basis	basis
basketball	basketball
bass	bass	 baßschlüssel	 barsch	 bassschlüssel	 bass
bassist	bassist
bastard	bastard
bastion	bastion
bathyscaphe	bathyskaph	 bathyscaph
batman	batman
baud	baud
bauxite	bauxit
begonia	begonie
behaviorism	behaviorismus
behemoth	behemot	 riesentier	 moloch
beige	beige	 beige
beirut	beirut
belfast	belfast
belgrade	belgrad
benin	benin
benjamin	benjamin
benzine	benzin
berkelium	berkelium
berlin	berlin
bermuda	bermudas
berserk	berserker
beryl	beryll
beryllium	beryllium
bhutan	bhutan
bhutanese	bhutanerin	 bhutanisch	 bhutaner
biathlon	biathlon
bidet	bidet
bifurcation	verzweigung	 bifurkation
bikini	bikini
bilateral	bilateral
bilingual	bilingual
billion	billion	 milliarde
bingo	bingo
biogeography	biogeographie
biophysics	biophysik
bisexual	bisexuell
bismuth	bismut	 wismut
bison	wisent	 bison	 amerikanischer bison
bistro	bistro
bit	bit
bitter	bitter	 verbittert	 erbittert
bitumen	bitumen
bizarre	bizarr
blaspheme	gotteslästerung	 blasphemie	 blasphemieren	 gott lästern
blasphemy	gotteslästerung	 blasphemie
blind	blenden	 blind
blitzkrieg	blitzkrieg
block	abblocken	 häuserblock	 blockieren	 block
blockade	blockade
blockbuster	verkaufsschlager	 blockbuster	 kassenknüller
blond	blond	 blondine
blowjob	blowjob
blues	blues
blunt	blunt
bodybuilder	bodybuilder	 bodybuilderin
bodybuilding	bodybuilding
bodyguard	bodyguard
bogota	bogotá	 bogota
boiler	boiler
bolivian	bolivianer	 bolivianerin	 bolivianisch
bologna	bologna
bolster	polster
bomb	bombardieren	 bombe
bombard	bombarde	 bombardieren
bombastic	bombastisch
bongo	bongo
bonsai	bonsai
bonus	bonus
bonze	bonze
boolean	boolsch	 boolean
borscht	borschtsch
boson	boson
bougainvillea	bougainvillea
bouillon	bouillon
boulevard	boulevard
bouquet	bouquet	 blumenstrauß
bourgeois	bourgeois
bourgeoisie	bourgeoisie
boutique	boutique
box	boxschlag	 boxhieb	 boxen	 box
boxer	boxer
boy	boy
branch	branche	 springen
brandy	brandy	 weinbrand
bratwurst	bratwurst
break	zerbrechen	 break	 brechen
breton	bretonisch	 bretonisch	 bretone	 bretonin
bridge	bridge
brie	brie
brigade	brigade
brigand	brigant
brilliant	brillant	 genial	 brillant
bring	bringen
brioche	brioche	 apostelkuchen
brisbane	brisbane
briton	brite	 britin
bromide	bromid
bronze	bronze	 bronzen
browser	browser
brutal	brutal
brutality	brutalität
budapest	budapest
buddha	buddha
buddhism	buddhismus
buddhist	buddhistisch
budget	budget
buffalo	büffel	 buffalo
buffer	puffer
bulgaria	bulgarien
bulgarian	bulgare	 bulgarisch	 bulgarisch	 bulgarin
bulimia	bulimie
bull	bulle	 bullen-	 -bulle	 bullette	 bullen-
bulldog	bulldogge
bulletin	bulletin	 mitteilungsblatt
bully	bully
bungalow	bungalow
bunker	bunker
burgher	burgher
burgundy	burgund	 burgunder
burundi	burundi
bus	bus
butane	butan
butler	butler
butter	butter
buttermilk	buttermilch
bypass	bypass
byte	byte
cabriolet	cabriolet	 cabrio	 kabriolett
cadaver	kadaver
cadmium	kadmium	 cadmium
caesar	caesar	 cäsar
calcite	calcit
calcium	calcium	 kalzium
caldera	caldera
californium	californium
calorie	kalorie
calvinism	calvinismus	 kalvinismus
calvinist	kalvinist	 calvinist
camera	videokamera	 kamera
cameraman	kameramann
campus	campus
canberra	canberra
candidate	kandidat	 kandidatin
cannabis	cannabis
cannibal	kannibale
cannibalism	kannibalismus
canton	kanton
cantonese	kantonesisch	 kantonese	 kantonesin
cape	cape
capital	kapital	 kapitell
capitalism	kapitalismus
capitol	kapitol
capsicum	capsicum
capstan	capstan
capybara	capybara
caracas	caracas
caramel	karamell	 caramel
cardinal	rotkardinal	 kardinal
cardioid	kardioide
caries	karies
carton	karton
casablanca	casablanca
casino	kasino
cassette	kassette
catamaran	katamaran
catapult	katapultieren	 katapult
catastrophe	katastrophe
catcher	catcher
catechism	katechismus
catharsis	katharsis
cathedral	kathedrale
catheter	katheter
cathode	kathode
cation	kation
caution	kaution
cavalier	kavalier
caviar	kaviar
cayenne	cayenne
cedilla	cedille
cello	violoncello	 cello
cellophane	cellophan
cellulose	zellulose
cement	zement	 zementieren
cenotaph	kenotaph
census	zensus
cent	cent
centaur	kentaur	 zentaur
central	zentral
centrifuge	zentrifuge	 zentrifugal
cerebral	zerebral
ceylon	ceylon
chalcedony	chalcedon
champagne	champagner
chance	gelegenheit	 chance
chaos	chaos
chaperon	reisebegleiterin	 anstandsdame	 begleitperson	 chaperone	 begleiterin	 eskortieren	 chaperon	 aufsichtsperson
characteristic	charakteristisch	 eigenart	 eigenschaft	 charakteristik
charades	scharade
charisma	charisma
charismatic	charismatisch
charlatan	scharlatan
charlotte	charlotte
charm	charme
chassis	chassis
chat	chatten	 chat
chauffeur	chauffieren	 chauffeur
chauvinism	hurra-patriotismus	 hurrapatriotismus	 chauvinismus
chauvinist	chauvinist	 chauvinistisch
check	abgleichen	 checken	 schach
checklist	checkliste
cheeseburger	cheeseburger
chic	chic	 chic	 schick
chicago	chicago
chickasaw	chickasaw
chile	chile
chill	chillen
chimpanzee	schimpanse
china	china
chinchilla	chinchilla
chinese	chinesisch	 chinesen	 chinesin	 chinese	 chinesisch	 chinesinnen
chips	chips
chitin	chitin
chloride	chlorid
chloroform	chloroform
chlorophyll	chlorophyll
chocolate	schokoladenfarben	 schokoladenbraun	 chocolat	 schokolade
cholera	cholera
cholesterol	cholesterin
choline	cholin
choral	choral
chorale	chor	 choral
chorus	chor	 chorus
christian	christ	 christin	 christlich
chromosomal	chromosomal
chromosome	chromosom
chrysanthemum	chrysantheme
chutney	chutney
circa	zirka	 circa
clan	clan
clandestine	klandestin
claque	claque
class	klasse	 classis
classification	klassifikation
claustrophobia	klaustrophobie
claustrophobic	klaustrophobisch
cleaver	cleaver
cleopatra	kleopatra
client	klient
clique	clique
clitoris	klitoris
clown	clown
cluster	sternhaufen	 cluster
coalition	koalition
cobalt	kobalt
cocktail	cocktail
cognac	cognac
cognition	kognition
cognitive	kognitiv
coitus	koitus
collaboration	kollektivarbeit	 kollaboration
collage	collage
collegial	kollegial
collie	collie
collision	kollision	 zusammenstoß
colluvium	kolluvium
colombo	colombo
colonialism	kolonialismus
colonist	kolonist
colossal	kolossal
columnist	kolumnist
combination	kombination
comfort	komfort	 trost
comics	comic
commentary	kommentar
commentator	kommentator
commission	in dienst stellen	 provision	 kommission	 abschlußprovision
commodore	kommodore
communism	kommunismus
communist	kommunistin	 kommunist	 kommunistisch
comparative	komparativ
compass	umfang	 kompass
compatibility	kompatibilität
compensation	ersatz	 kompensation	 kompensierung	 entlohnung
competent	kompetent
compiler	compiler	 kompiler	 kompilator
compliment	kompliment
component	komponente
composition	komposition
compost	kompost	 kompostieren
compress	kompresse	 komprimieren
compressibility	komprimierbarkeit	 kompressibilität
compromise	kompromittieren	 beeinträchtigen	 kompromiss	 einen
computer	computer
concentration	konzentration
condensate	kondensat
condition	konditionieren	 kondition
conditional	konditional
condom	kondom
condor	kondor
confetti	konfetti
configuration	konfiguration
confirmation	firmung	 konfirmation
conformism	konformismus
conformist	konformistisch	 konformist
confrontation	konfrontation
confuse	konfuse
congenial	kongenial
congenital	angeboren	 kongenital
conglomerate	konglomerat
congolese	kongolesisch	 kongolesin	 kongolese	 der demokratischen republik kongo
congress	kongress
congruent	kongruent
conjugation	konjugation
connotation	konnotation
consequence	konsequenz
conservatism	konservatismus
consistent	konsistent
consonant	konsonant	 mitlaut
constant	beständig	 konstante	 konstant	 ständig
constellation	konstellation
constipation	obstipation	 verstopfung
constitution	konstitution
consul	konsul
consulate	konsulat
container	behältnis	 container
contamination	kontamination
context	kontext
continent	kontinent
contingent	kontingent	 abhängig	 anteil
contrast	kontrastieren	 kontrast
controversy	kontroverse
convent	konvent
convention	konvention
conventional	konventionell
conversation	konversation	 unterhaltung
convex	konvex
cool	cool
cooperative	kooperativ
coordinate	koordinate	 koordinieren
coordination	koordination	 koordinierung
copenhagen	kopenhagen
copilot	kopilot
copula	kopula
cordon	kordon
coriander	koriander
cormorant	kormoran
cornrow	cornrow
corollary	korollar
corona	korona	 krone
correlation	korrelation
corridor	korridor	 durchgang
corrupt	korrupt
corvette	korvette
cosmonaut	kosmonaut
cosmos	kosmos
cottage	cottage	 kotten
coulomb	coulomb
countdown	countdown	 zeitkontrolle
coup	coup
courage	courage
cousin	cousine	 kusine	 cousin
cover	versteck	 coverversion	 cover	 covern
coypu	coypu
cranial	kranial
crater	krater
creation	kreation
credit	kredit
cree	cree
cremation	kremation	 einäscherung
cricket	kricket	 cricket
criminologist	kriminologin	 kriminologe
croissant	croissant
croupier	croupier
cummerbund	kummerbund
cumulus	kumuluswolke	 cumulus
cup	cup
curator	kurator
curium	curium
curry	curry	 currysoße
cursor	cursor
cylinder	zylinder
cypriot	zypriot	 zypriotin
cystitis	zystitis
cytosine	cytosin
dachshund	dachshund	 dackel
dadaism	dadaismus
dahlia	dahlie
daniel	daniel
darwinism	darwinismus
darwinist	darwinist	 darwinistin
date	daten	 datum	 datieren	 dattel
dative	dativ
david	david
davit	davit
deal	deal	 austeilen	 verteilen	 zuteilen	 erteilen	 dealen	 anteil
deck	deck
declaration	deklaration	 erklärung
declination	deklination
decoration	dekorieren	 dekoration
defect	defekt
definite	definitiv
definition	definierung	 präzision	 definition
deflation	deflation
defloration	defloration
deism	deismus
deist	deist
delegation	delegation
delinquent	delinquent
delta	delta
demagogic	demagogisch
demagogue	demagoge	 demagogin
demagogy	demagogie
demented	dement
demonstration	demonstration
deodorant	deodorant
deportation	deportation
depot	depot
depression	depression
derivative	derivat
dermatologist	dermatologe	 dermatologin
dermatology	dermatologie
deserter	deserteur
desertion	desertion	 desertation
desideratum	desideratum
design	design
designer	designer
despot	despot
despotism	despotismus	 despotie
dessert	dessert	 nachspeise
detail	detail	 detaillisieren
determinant	determinante
determination	unterscheidung	 determination	 bestimmung
detonation	detonation
deuterium	deuterium
device	devise
dextrose	dextrose
diagonal	diagonal	 diagonale
diagram	diagramm
dialect	dialekt
dialogue	dialog
diana	diana
diaphanous	diaphan
diaspora	diaspora
diastole	diastole
diazepam	diazepam
dichotomous	dichotom
dichotomy	dichotomie
diesel	diesel
difference	differenz	 meinungsverschiedenheit	 anderssein	 unterschied	 andersartigkeit	 differenzieren	 unterscheiden
differentiation	differentiation	 differenziation	 differenzierung
digital	digital
dildo	dildo
dilemma	dilemma
dilettantism	dilettantismus
dill	dill
dimension	dimensionieren	 dimension
diminuendo	diminuendo
diminutive	diminutiv
dimmer	dimmer
dingo	dingo
dinosaur	saurier	 dinosaurier
diode	diode
diogenes	diogenes
diorama	diorama
dioxide	dioxid
dip	dip
diphtheria	diphtherie
diphthong	diphthong	 doppellaut
diploid	diploid
diplomat	diplomat
diplomatic	diplomatisch
dirndl	dirndl
disaster	desaster
discussion	diskussion
disillusion	desillusionieren	 desillusion
disinformation	desinformation
diskette	diskette
dispute	disput
dissertation	doktorarbeit	 dissertation
dissident	dissident
distillation	destillation	 destillat
distribution	streuung	 austeilung	 verbreitung	 distribution	 aufteilung
diva	diva
division	division
dodo	dodo	 dudu
dogma	dogma
dollar	dollar
dolomites	dolomiten
dolphin	delfin	 delphin
domain	domain	 domäne	 domains	 domänen
domestic	domestik	 domestike
dominance	dominanz
dominant	dominant
dominica	dominica
don	don
dope	dopen
dossier	dossier
double	double	 doubeln
dover	dover
down	down
download	download
drachma	drachme
drama	drama
dribble	sabbern	 dribbeln
drill	drill	 drillen
drinker	trinker
drive	drive	 treiben	 antreiben
droll	drollig
dromedary	dromedar
drop	drops	 tropfen
druid	druide
dualism	dualismus
dublin	dublin
duel	duell	 duellieren
duet	duett
dugong	dugong
duo	duo
duodenum	duodenum
dynamic	dynamisch	 dynamik
dynamite	dynamit
dynamo	dynamo
dyslexia	legasthenie	 dyslexie
dysprosium	dysprosium
dystopia	mätopie	 gegenutopie	 dystopie	 anti-utopie
echidna	echidna
echo	tastaturecho	 widerhall	 wiederholen	 echo	 bildschirmecho	 widerhallen
eclipse	mondfinsternis	 eklipse	 finsternis	 sonnenfinsternis
ecstasy	ecstasy	 ekstase
ectoplasm	ektoplasma
ecuador	ecuador
edelweiss	edelweiß
effect	effekt
effendi	effendi	 efendi
ego	ego
egoism	egoismus
eider	eiderente	 eider
einsteinium	einsteinium
ejaculation	ejakulation
elan	elan
elative	elativ
electromagnet	elektromagnet
electromagnetism	elektromagnetismus
elegant	elegant
element	element
elf	elf	 elfe
elimination	elimination
elite	elitär	 elite
elitist	elitist	 elitär
ellipse	ellipse
ellipsoid	ellipsoid
eloquence	eloquenz
eloquent	eloquent
else	else
embargo	handelsverbot	 embargo	 verbot
embryo	embryo
emergence	emergenz
emigrant	emigrant
emir	emir
emirate	emirat
emission	ausstoß	 emission
emotion	emotion
emotional	emotional
emu	emu
emulsion	emulsion
encapsulation	encapsulation
encephalitis	enzephalitis
encoder	encoder
endogamy	endogamie
england	england
ensemble	ensemble
enteritis	enteritis
entertainer	unterhalter	 entertainer
enthusiasm	enthusiasmus
enthusiastic	enthusiastisch	 begeistert
entomology	insektenkunde	 entomologie
enzyme	enzym
epidemic	epidemie	 epidemisch
epidermis	epidermis
epiglottis	epiglottis
epigram	epigramm
epilepsy	epilepsie
epilogue	epilog
epinephrine	epinephrin
episode	episode
epitaph	epitaph
epithet	epitheton
epoch	epoche
eponym	eponym	 namensgeber
equator	äquator
equatorial	äquatorial
equivalent	entsprechung	 äquivalent	 äquivalent	 gleichwertig
erbium	erbium
eremite	eremit
ergonomic	ergonomisch
ergonomics	ergonomie
eruption	eruption
erythema	erythem
escalation	eskalation
esperanto	esperanto
espionage	spionage
espresso	espresso
esprit	esprit
essay	essay	 versuch
ester	ester
esther	ester	 esther
etatism	etatismus
ethane	ethan
ethanol	ethanol
ether	ether	 äther
ethnology	ethnologie
etymology	etymologie
eucalyptus	eukalyptus
eunuch	eunuch
euphemism	euphemismus
euphoria	euphorie
eureka	heureka
euripides	euripides
europe	europa
europium	europium
euthanasia	euthanasie
evangelical	evangelisch	 evangelikal
evangelist	evangelist
evolution	evolution
evolutionary	evolutionär
evolutionism	evolutionismus
exception	exception
exedra	exedra
exegesis	exegese
exhibitionism	exhibitionismus
exhibitionist	exhibitionistisch	 exhibitionist
exile	exil	 exilant
existence	existenz
existent	existent	 existierend
existential	existentielle
existentialism	existentialismus
existentialist	existentialist
exobiology	exobiologie
exodus	exodus
exoskeleton	exoskelett
experiment	experimentieren	 experiment
experimental	experimentell
expert	experte
expertise	expertise
explosion	explosion
explosive	explosiv
exponential	exponentiell
export	exportgut	 exportieren	 exportware	 export
exporter	exporteur
expose	exposé
expressionism	expressionismus
external	extern
extraterrestrial	extraterrestrisch
extravagant	extravagant
extreme	extrem	 extrem
extremism	extremismus
extremist	extremist	 extremistisch
extremity	extremität
